Order_ID,Customer_Location,Restaurant_Location,Distance,Weather_Conditions,Traffic_Conditions,Delivery_Person_Experience,Order_Priority,Order_Time,Vehicle_Type,Restaurant_Rating,Customer_Rating,Delivery_Time,Order_Cost,Tip_Amount,Air_Pollution_Index,Water_Pollution_Index,Soil_Pollution_Index,CO2_Emissions,Industrial_Waste_in_tons,Energy_Consumption,Population,Energy_Recovery_GWh,Country,Year,Energy_Consumption_per_Capita,Total_Pollution_Index,Pollution_Severity
ORD0086,"(21.402659, 79.959544)","(17.40514, 82.424215)",7.7,Snowy,Low,9,Medium,Evening,Bike,4.7,3.8,20.29,1395.31,18.08,119.9412,115.9,81.6993,39.05825,18.0111,851.655,376116,78.62169500000002,"(21.402659, 79.959544)",2024,0.0022643413202309923,317.5405,Low
ORD0087,"(12.396437, 78.148824)","(12.352906, 85.095338)",12.73,Cloudy,Medium,1,Medium,Night,Bike,2.5,3.8,118.26,713.21,2.96,293.49420000000003,119.05000000000001,73.7963,376.36245,30.784100000000002,611.205,434947,135.24134500000002,"(12.396437, 78.148824)",2024,0.001405240178688438,486.3405,Medium
ORD0088,"(13.290933, 81.032454)","(16.618421, 86.599879)",8.5,Rainy,Medium,2,Medium,Night,Bike,2.6,4.1,107.95,1553.43,45.26,260.9936,101.3,103.2329,229.39375,37.124300000000005,946.715,158112,128.892735,"(13.290933, 81.032454)",2024,0.005987622697834447,465.52650000000006,Medium
ORD0089,"(14.485949, 77.200453)","(17.647837, 85.282537)",10.0,Cloudy,High,4,High,Evening,Bicycle,4.5,3.2,109.67,318.86,1.28,250.88219999999998,120.6,50.205799999999996,274.175,25.122600000000002,359.43,360453,116.96457,"(14.485949, 77.200453)",2024,0.000997161904603374,421.688,Medium
ORD0090,"(20.351571, 85.936744)","(12.745319, 79.871156)",2.12,Cloudy,Low,1,Medium,Afternoon,Car,3.6,3.0,23.1,496.05,13.11,61.531000000000006,70.6,29.9165,12.243000000000002,9.5805,290.425,146337,40.89897500000001,"(20.351571, 85.936744)",2024,0.0019846313645899534,162.0475,Low
ORD0091,"(14.951015, 78.976781)","(17.992389, 80.410493)",6.09,Cloudy,Low,6,Low,Afternoon,Car,4.3,3.0,41.71,717.81,86.33,125.6412,97.45,89.0593,63.503475,15.5201,480.705,409352,76.749295,"(14.951015, 78.976781)",2024,0.001174307197717368,312.1505,Low
ORD0092,"(14.269461, 80.239348)","(18.8041, 85.796332)",3.25,Snowy,Low,5,Medium,Afternoon,Bike,4.1,3.7,77.65,389.76,27.09,150.27020000000002,86.85,38.2378,63.090625,19.4276,259.88,79038,75.95777,"(14.269461, 80.239348)",2024,0.003288038664945975,275.358,Low
ORD0093,"(16.580299, 78.12065)","(13.520291, 82.49965)",2.23,Rainy,Low,2,Low,Afternoon,Bicycle,3.9,2.6,91.85,1221.92,26.45,180.05339999999998,70.95,58.802600000000005,51.206374999999994,30.5892,655.5600000000001,319533,89.26209,"(16.580299, 78.12065)",2024,0.002051619081597206,309.806,Low
ORD0094,"(19.42553, 79.177903)","(12.655972, 85.639259)",8.34,Sunny,Medium,3,Low,Afternoon,Car,3.5,3.4,33.81,729.5,90.4,132.025,103.9,100.44500000000001,70.49385000000001,14.057,531.55,344836,81.07705,"(19.42553, 79.177903)",2024,0.001541457388439722,336.37,Low
ORD0095,"(18.038568, 84.144053)","(13.219121, 82.828937)",13.44,Snowy,Medium,5,Medium,Morning,Bicycle,3.9,2.9,21.21,1997.42,45.85,179.2834,129.4,136.6076,71.2656,24.2162,1267.51,243250,109.84264,"(18.038568, 84.144053)",2024,0.005210729701952723,445.291,Medium
ORD0096,"(19.486415, 78.557736)","(16.8342, 83.728159)",22.15,Sunny,Low,1,High,Night,Car,3.8,4.6,91.22,1557.05,39.75,345.171,185.55,155.1865,505.13075,33.814499999999995,1221.525,77339,177.465075,"(19.486415, 78.557736)",2024,0.015794424546477198,685.9075,High
ORD0097,"(12.021992, 84.862769)","(13.966486, 77.264234)",12.33,Sunny,Low,7,High,Night,Bicycle,4.8,2.7,77.25,122.3,64.79,216.96099999999998,131.25,85.384,238.123125,16.673000000000002,307.75,339515,110.81509999999999,"(12.021992, 84.862769)",2024,0.0009064400689218444,433.595,Medium
ORD0098,"(18.068685, 82.245599)","(15.166493, 79.726667)",20.25,Snowy,Low,1,Medium,Morning,Car,4.7,5.0,67.89,1035.53,48.5,284.54560000000004,188.25,136.3159,343.693125,23.933300000000003,922.765,222131,153.034385,"(18.068685, 82.245599)",2024,0.004154147777662731,609.1115,High
ORD0099,"(20.095563, 85.38305)","(19.327674, 81.556919)",18.84,Sunny,High,2,Medium,Morning,Bicycle,4.3,4.8,80.96,300.01,61.98,278.1602,175.6,115.3503,381.3216,19.1921,526.8050000000001,458062,143.54744499999998,"(20.095563, 85.38305)",2024,0.0011500735708266567,569.1105,High
ORD0100,"(13.245465, 86.909466)","(15.021761, 87.069326)",10.11,Rainy,Low,5,Low,Afternoon,Bike,3.9,4.0,100.6,250.08,24.16,236.78159999999997,121.55,60.0224,254.26649999999998,22.620800000000003,327.24,169962,113.39616,"(13.245465, 86.909466)",2024,0.0019253715536414022,418.354,Medium
ORD0101,"(17.357117, 82.942175)","(13.969167, 79.186762)",5.09,Rainy,High,6,Medium,Night,Car,3.8,2.6,56.11,868.92,37.2,142.2634,84.25,65.0276,71.399975,19.9112,536.26,231156,77.24763999999999,"(17.357117, 82.942175)",2024,0.0023199051722646176,291.541,Low
ORD0102,"(19.11305, 87.619916)","(21.990214, 86.925957)",9.45,Cloudy,Medium,2,Low,Evening,Bike,3.8,4.0,91.33,751.69,98.37,227.6288,117.25,109.5357,215.767125,25.7829,564.845,407749,118.48215499999999,"(19.11305, 87.619916)",2024,0.0013852762361158458,454.41450000000003,Medium
ORD0103,"(17.928196, 83.588991)","(20.916119, 82.187327)",13.03,Cloudy,Medium,7,Low,Night,Bike,4.8,4.1,44.99,1956.76,90.91,210.8602,145.95,156.27779999999998,146.554925,28.5656,1238.98,422986,127.31597,"(17.928196, 83.588991)",2024,0.0029291276779846143,513.088,High
ORD0104,"(12.906973, 78.121968)","(21.745007, 86.139016)",11.57,Rainy,High,2,High,Afternoon,Bike,3.7,4.5,22.69,1543.68,31.06,157.4686,130.85,108.1204,65.630825,19.974800000000002,1003.24,284857,97.61856000000002,"(12.906973, 78.121968)",2024,0.0035219074834039535,396.439,Medium
ORD0105,"(17.459726, 81.031916)","(16.77123, 79.15117)",12.16,Snowy,Medium,4,Low,Morning,Car,4.1,4.0,112.83,1098.6,87.91,288.49699999999996,133.8,125.553,343.0032,33.552,792.5,385928,145.56284999999997,"(17.459726, 81.031916)",2024,0.0020534918430380796,547.8499999999999,High
ORD0106,"(20.302399, 78.304548)","(16.455523, 83.91901)",5.08,Rainy,Low,8,Low,Night,Bicycle,4.0,5.0,96.44,1304.29,53.37,211.38580000000002,105.4,86.1337,122.47879999999999,32.3309,753.745,101492,110.348155,"(20.302399, 78.304548)",2024,0.007426644464588342,402.91949999999997,Medium
ORD0107,"(19.001364, 82.216913)","(19.34114, 85.781167)",21.76,Sunny,Low,8,High,Afternoon,Bicycle,3.2,2.6,119.67,765.5,72.11,368.89500000000004,161.60000000000002,146.06,651.0048,31.589000000000002,817.95,211202,177.53310000000002,"(19.001364, 82.216913)",2024,0.003872832643630269,676.5550000000001,High
ORD0108,"(20.277756, 82.670628)","(18.021436, 79.252727)",19.82,Sunny,Medium,7,High,Morning,Bicycle,3.8,2.6,18.9,397.51,40.14,194.8602,157.9,111.2753,93.64949999999999,7.7551,595.155,338768,109.831395,"(20.277756, 82.670628)",2024,0.0017568217777357955,464.0355,Medium
ORD0109,"(19.039561, 82.29819)","(17.166845, 79.763063)",1.77,Sunny,Medium,10,Low,Afternoon,Bike,3.5,3.9,76.57,561.44,70.84,140.2438,75.05,59.343199999999996,33.882225,20.9284,316.12,266428,74.35597999999999,"(19.039561, 82.29819)",2024,0.0011865119281757172,274.63699999999994,Low
ORD0110,"(14.436361, 81.784262)","(17.794404, 82.997255)",1.7,Rainy,Low,10,High,Night,Bicycle,4.6,2.6,61.58,467.76,36.41,115.3252,75.3,39.0378,26.171499999999998,16.9936,267.88,344093,62.310669999999995,"(14.436361, 81.784262)",2024,0.0007785104608347161,229.663,Low
ORD0111,"(18.443716, 78.904846)","(19.453432, 82.20258)",5.4,Sunny,Low,4,Medium,Night,Bicycle,4.5,4.7,102.06,897.1,63.49,214.23200000000003,109.6,80.25800000000001,137.781,29.383000000000003,556.55,177308,109.98150000000003,"(18.443716, 78.904846)",2024,0.0031388882622329505,404.09000000000003,Medium
ORD0112,"(18.638164, 85.11371)","(13.676438, 80.227294)",14.33,Cloudy,Medium,10,High,Morning,Bike,2.5,2.6,68.88,1508.24,77.48,248.1248,117.45,141.3072,246.7626,28.8584,1040.72,467504,130.66688,"(18.638164, 85.11371)",2024,0.0022261199904171944,506.88199999999995,High
ORD0113,"(21.751239, 78.04432)","(21.615936, 82.137932)",24.45,Rainy,High,8,Medium,Night,Car,4.7,4.3,86.8,223.6,2.22,330.27199999999993,203.65,105.618,530.5649999999999,19.596,600.8,148697,163.4927,"(21.751239, 78.04432)",2024,0.004040431212465618,639.54,High
ORD0114,"(21.139317, 83.247471)","(12.393067, 85.842775)",15.37,Snowy,Medium,5,High,Evening,Car,3.8,3.7,57.78,1134.97,14.8,232.3294,144.45,102.9291,222.01964999999998,22.905700000000003,874.885,285865,123.19046499999999,"(21.139317, 83.247471)",2024,0.003060483095167299,479.7085,Medium
ORD0115,"(20.666223, 82.834515)","(15.495926, 85.850249)",0.52,Rainy,High,6,Medium,Night,Bicycle,3.7,3.3,55.23,852.22,63.29,104.04939999999999,66.0,59.2916,7.1799,19.568199999999997,436.51,399768,61.13584,"(20.666223, 82.834515)",2024,0.0010919083068179544,229.341,Low
ORD0116,"(21.753675, 85.07091)","(18.418958, 80.989103)",14.76,Sunny,Low,3,Low,Night,Bicycle,2.7,2.7,63.79,453.07,54.13,222.82639999999998,122.4,99.6971,235.3851,17.288700000000002,521.735,459317,113.197965,"(21.753675, 85.07091)",2024,0.0011358930760237483,444.9235,Medium
ORD0117,"(16.044164, 81.042023)","(19.725197, 85.023342)",9.17,Snowy,Low,6,High,Morning,Bicycle,3.0,3.2,107.53,1054.82,17.24,255.75140000000002,101.44999999999999,76.9446,246.512525,32.0542,710.81,284914,121.37879000000001,"(16.044164, 81.042023)",2024,0.0024948229992208175,434.146,Medium
ORD0118,"(16.238579, 82.385593)","(12.318846, 81.789059)",13.48,Cloudy,Medium,2,Low,Afternoon,Bike,3.5,4.2,92.43,1290.42,80.17,272.2934,136.0,132.7176,311.4891,31.3902,914.8100000000001,404179,141.35174,"(16.238579, 82.385593)",2024,0.0022633783546399,541.011,High
ORD0119,"(20.983462, 77.096783)","(12.456291, 81.308049)",18.18,Sunny,Low,3,Medium,Evening,Car,3.6,4.9,94.6,1107.24,30.76,309.48479999999995,166.10000000000002,121.3172,429.957,29.992399999999996,917.22,365215,156.25997999999998,"(20.983462, 77.096783)",2024,0.0025114521583177035,596.9019999999999,High
ORD0120,"(14.287338, 80.044069)","(18.165321, 79.353856)",21.16,Snowy,Low,5,Medium,Afternoon,Bicycle,4.5,3.0,108.42,1705.35,99.74,366.01699999999994,174.8,185.6705,573.5418,38.7375,1275.875,465664,188.110675,"(14.287338, 80.044069)",2024,0.002739904738180319,726.4875,High
ORD0121,"(17.814519, 83.281902)","(21.748801, 78.560796)",8.08,Cloudy,Medium,5,Low,Night,Bicycle,4.2,4.2,85.42,1958.47,50.95,231.93939999999998,116.0,116.54910000000001,172.54840000000002,36.6687,1140.835,403517,124.931665,"(17.814519, 83.281902)",2024,0.0028272290882416355,464.4885,Medium
ORD0122,"(21.156634, 80.556935)","(12.349095, 85.310478)",21.56,Sunny,Low,5,Medium,Night,Car,3.5,2.8,50.16,1653.28,3.93,280.7856,165.20000000000002,137.8034,270.3624,26.5648,1257.84,133025,148.57211,"(21.156634, 80.556935)",2024,0.009455666228152602,583.789,High
ORD0123,"(18.383287, 85.635688)","(13.553503, 87.773861)",9.62,Sunny,Medium,9,High,Night,Bicycle,3.7,3.1,110.3,208.45,16.95,246.57899999999998,109.89999999999999,53.2085,265.27149999999995,24.1445,296.625,284215,113.59277499999999,"(18.383287, 85.635688)",2024,0.001043664127509104,409.6875,Medium
ORD0124,"(13.965938, 87.001634)","(16.4162, 77.01058)",20.49,Cloudy,Low,4,High,Morning,Bike,3.9,2.9,87.07,1156.3,98.67,317.65099999999995,164.64999999999998,165.98399999999998,446.01607499999994,28.976999999999997,987.9499999999999,100674,164.71369999999996,"(13.965938, 87.001634)",2024,0.009813357967300394,648.2849999999999,High
ORD0125,"(15.797555, 79.369911)","(12.110201, 80.261562)",22.32,Rainy,High,2,Low,Afternoon,Bicycle,2.9,3.3,28.65,1775.18,47.47,257.0386,167.0,166.2704,159.867,23.4818,1333.99,193164,144.84485999999998,"(15.797555, 79.369911)",2024,0.006905996976662318,590.309,High
ORD0126,"(18.645129, 83.470304)","(14.221925, 78.069703)",13.61,Rainy,Low,7,High,Evening,Car,4.9,4.4,40.6,1244.2,7.9,194.664,152.25,95.71600000000001,138.1415,20.562,894.3,426559,111.4314,"(18.645129, 83.470304)",2024,0.002096544674945318,442.63,Medium
ORD0127,"(20.426945, 83.95039)","(17.153309, 86.106388)",20.77,Sunny,Medium,2,Medium,Morning,Car,3.9,3.8,58.53,1027.6,88.45,274.507,173.25,158.13299999999998,303.917025,21.982,929.1999999999999,399119,149.51484999999997,"(20.426945, 83.95039)",2024,0.0023281277012620295,605.89,High
ORD0128,"(12.776104, 77.018445)","(18.657911, 78.408433)",7.94,Sunny,Medium,8,Low,Evening,Car,2.8,3.9,34.51,1645.31,76.89,148.19119999999998,98.9,119.5643,68.50234999999999,23.3551,981.4549999999999,66264,91.514045,"(12.776104, 77.018445)",2024,0.01481128516238078,366.65549999999996,Low
ORD0129,"(18.315683, 82.648086)","(15.079457, 80.472343)",18.07,Sunny,Medium,1,High,Morning,Car,4.9,3.4,16.98,1168.58,57.56,193.4016,166.54999999999998,136.1174,76.70715,15.0818,945.6899999999999,218145,117.78080999999999,"(18.315683, 82.648086)",2024,0.004335144055559376,496.06899999999996,Medium
ORD0130,"(18.473966, 86.109857)","(20.082991, 83.118426)",4.61,Sunny,Low,7,High,Afternoon,Bicycle,2.6,3.2,113.28,1847.44,74.33,243.74880000000002,74.65,111.0282,130.5552,41.1304,1015.9200000000001,331180,121.16103000000001,"(18.473966, 86.109857)",2024,0.0030675765444773237,429.427,Medium
ORD0131,"(14.52999, 78.36249)","(21.427779, 83.34836)",1.32,Snowy,Low,6,Low,Evening,Car,4.1,4.5,72.64,1794.8,47.45,155.416,83.6,82.84899999999999,23.9712,32.476,923.8,92583,88.76255,"(14.52999, 78.36249)",2024,0.009978073728438265,321.865,Low
ORD0132,"(13.429301, 78.290829)","(13.951955, 81.113552)",18.91,Snowy,Low,4,High,Evening,Bike,4.5,4.2,32.44,1542.94,22.21,230.7988,173.15,133.03320000000002,153.3601,21.9174,1149.67,155000,132.59158000000002,"(13.429301, 78.290829)",2024,0.007417225806451613,536.982,High
ORD0133,"(15.63891, 87.704574)","(19.793578, 86.875378)",1.32,Sunny,High,5,Medium,Night,Bicycle,2.8,4.0,114.0,1215.47,55.22,205.8694,66.6,69.3541,37.620000000000005,34.9547,634.135,279385,99.465815,"(15.63891, 87.704574)",2024,0.0022697532079388656,341.8235,Low
ORD0134,"(20.904703, 87.050614)","(20.954014, 83.871249)",18.0,Cloudy,Low,10,High,Evening,Bicycle,5.0,4.4,36.63,1319.5,85.63,225.33499999999998,175.2,154.4,164.835,20.521,1019.75,260518,134.0089,"(20.904703, 87.050614)",2024,0.003914316861023039,554.935,High
ORD0135,"(21.145765, 81.740436)","(18.712736, 86.41711)",12.9,Sunny,Low,10,Low,Afternoon,Bike,3.3,4.4,73.82,1958.49,6.89,253.09980000000002,132.7,113.7997,238.06949999999998,34.3489,1237.245,71939,133.279455,"(21.145765, 81.740436)",2024,0.017198529309553925,499.59950000000003,High
ORD0136,"(14.203475, 77.819664)","(14.32718, 78.646128)",22.58,Cloudy,Low,8,Medium,Night,Bicycle,4.1,4.6,79.73,600.85,37.76,312.252,190.7,127.2255,450.07585,21.954500000000003,752.025,408208,159.681225,"(14.203475, 77.819664)",2024,0.0018422593383765138,630.1775,High
ORD0137,"(12.878906, 81.691649)","(15.131849, 86.018899)",15.34,Rainy,High,2,Low,Night,Bike,4.3,3.8,23.54,950.14,98.94,177.0328,150.1,139.3342,90.2759,14.2094,781.87,425665,109.71373000000001,"(12.878906, 81.691649)",2024,0.0018368200345341994,466.467,Medium
ORD0138,"(20.664072, 79.015535)","(16.511111, 85.649124)",9.64,Sunny,High,3,Low,Afternoon,Bicycle,2.6,3.7,109.15,1728.54,55.88,275.41580000000005,103.80000000000001,118.3562,263.05150000000003,39.1154,1057.07,254808,136.78433,"(20.664072, 79.015535)",2024,0.00414849612257072,497.57200000000006,Medium
ORD0139,"(17.597781, 86.897815)","(18.086547, 80.911213)",10.42,Rainy,Low,8,Medium,Morning,Car,3.9,2.9,115.69,440.82,70.41,265.71139999999997,114.3,90.1096,301.37245,27.546200000000002,428.81,208891,127.10833999999998,"(17.597781, 86.897815)",2024,0.002052793083474156,470.121,Medium
ORD0140,"(14.082501, 79.313765)","(15.887518, 79.672521)",12.63,Snowy,Medium,2,Medium,Afternoon,Bike,3.8,3.2,29.12,215.91,91.94,149.0382,126.75,102.9673,91.94640000000001,7.9831,360.555,432267,88.699795,"(14.082501, 79.313765)",2024,0.0008341025338506063,378.7555,Medium
ORD0141,"(19.592541, 86.682688)","(18.441672, 82.959893)",12.7,Sunny,Medium,2,Low,Night,Bike,4.8,4.7,70.4,1606.19,28.42,239.3238,149.1,113.19569999999999,223.52,30.141900000000003,1057.095,235543,130.653255,"(19.592541, 86.682688)",2024,0.004487906666723274,501.6195,High
ORD0142,"(13.140203, 84.190237)","(16.521642, 87.436243)",12.97,Rainy,High,5,Low,Morning,Bike,4.0,4.4,116.43,554.58,1.29,289.49660000000006,140.05,69.1624,377.52427500000005,28.8318,536.69,175928,136.76606,"(13.140203, 84.190237)",2024,0.0030506229821290532,498.70900000000006,Medium
ORD0143,"(17.885866, 87.2673)","(19.496469, 82.318768)",16.83,Cloudy,High,8,Medium,Evening,Car,3.8,2.9,62.32,1289.0,35.81,253.9,145.35,123.895,262.21139999999997,25.354,981.0999999999999,57216,133.96585000000002,"(17.885866, 87.2673)",2024,0.017147301454138703,523.145,High
ORD0144,"(14.634619, 86.733493)","(18.593321, 79.160326)",8.4,Rainy,Medium,1,Medium,Morning,Car,4.0,2.6,97.6,216.86,48.19,217.93719999999996,102.8,64.2008,204.96,21.6886,276.43,347516,104.24671999999998,"(14.634619, 86.733493)",2024,0.0007954453895647971,384.938,Medium
ORD0145,"(19.487205, 80.932031)","(21.748834, 87.515253)",5.36,Snowy,Low,4,Low,Morning,Car,3.2,3.9,80.62,760.11,67.86,179.0122,90.0,78.1733,108.03080000000001,23.725100000000005,487.255,476862,92.919695,"(19.487205, 80.932031)",2024,0.0010217945653040084,347.1855,Low
ORD0146,"(17.440649, 78.890867)","(13.898466, 85.362821)",14.22,Snowy,Medium,5,Medium,Afternoon,Bike,3.2,2.7,99.93,579.74,60.63,275.24980000000005,124.70000000000002,104.5872,355.25115000000005,25.783400000000004,574.27,314208,133.51638000000003,"(17.440649, 78.890867)",2024,0.0018276746613708117,504.5370000000001,High
ORD0147,"(12.119879, 80.70229)","(14.739014, 80.154465)",1.09,Cloudy,Medium,3,Medium,Evening,Car,4.4,4.2,96.51,891.02,51.33,171.30540000000002,83.05000000000001,56.7556,26.298975000000002,28.212200000000003,467.31,312427,87.79984,"(12.119879, 80.70229)",2024,0.0014957414051922529,311.11100000000005,Low
ORD0148,"(17.323192, 86.8108)","(14.477986, 83.355221)",1.81,Cloudy,High,3,Medium,Afternoon,Bike,2.9,2.7,18.67,1160.43,6.22,65.6936,59.65,45.1629,8.448175,15.3383,616.4150000000001,408834,44.547835,"(17.323192, 86.8108)",2024,0.0015077390823659482,170.50650000000002,Low
ORD0149,"(12.929482, 87.104639)","(20.417446, 84.879964)",7.09,Sunny,High,7,Medium,Afternoon,Car,4.8,3.1,46.33,424.3,2.22,134.701,108.25,42.199,82.119925,13.509,353.95000000000005,365707,73.79374999999999,"(12.929482, 87.104639)",2024,0.0009678513126628696,285.15,Low
ORD0150,"(14.51671, 81.25014)","(15.541507, 79.255162)",19.46,Sunny,Medium,5,Medium,Night,Bicycle,4.5,3.1,103.89,1221.06,43.44,335.9362,167.10000000000002,136.1918,505.42485000000005,32.988600000000005,999.73,182239,167.82507,"(14.51671, 81.25014)",2024,0.005485818074067571,639.2280000000001,High
ORD0151,"(16.979702, 86.130781)","(17.040384, 78.93715)",10.65,Cloudy,High,2,Low,Morning,Car,3.4,3.9,88.24,1519.46,73.73,247.94920000000002,118.45,125.0488,234.939,32.842600000000004,972.73,463510,129.96912,"(16.979702, 86.130781)",2024,0.0020986170740652844,491.448,Medium
ORD0152,"(21.899732, 84.177465)","(20.872473, 81.010938)",9.44,Sunny,Medium,3,Low,Evening,Car,3.1,2.8,49.57,382.57,51.89,157.5264,100.6,75.18209999999999,116.98519999999999,13.739700000000001,380.085,489845,84.151115,"(21.899732, 84.177465)",2024,0.0007759291204360563,333.3085,Low
ORD0153,"(12.134275, 82.230408)","(17.323721, 81.726311)",8.7,Rainy,Medium,1,Low,Night,Car,4.2,4.8,99.99,1582.26,83.68,251.23019999999997,123.9,124.1078,217.47824999999997,35.8206,965.13,412404,133.09347,"(12.134275, 82.230408)",2024,0.0023402537317775774,499.23799999999994,Medium
ORD0154,"(17.072037, 77.849051)","(16.847879, 85.580386)",10.76,Rainy,Medium,6,High,Morning,Bike,2.8,3.2,78.64,1883.26,82.53,241.70520000000002,107.4,140.8028,211.5416,34.5606,1156.83,311938,128.93622,"(17.072037, 77.849051)",2024,0.0037085254121011226,489.908,Medium
ORD0155,"(14.502324, 83.143119)","(14.676113, 86.943648)",16.03,Cloudy,Low,3,Low,Morning,Bicycle,4.1,2.8,98.69,1181.28,48.43,299.9006,143.55,123.7734,395.500175,31.5508,911.24,308906,149.86651,"(14.502324, 83.143119)",2024,0.002949894142554693,567.224,High
ORD0156,"(14.107859, 85.117905)","(18.193135, 85.990779)",14.85,Rainy,Low,1,Low,Evening,Car,3.5,2.9,32.57,1920.15,32.68,206.058,132.45,133.3445,120.916125,25.715500000000002,1257.075,264534,118.59527499999999,"(14.107859, 85.117905)",2024,0.004752035655152079,471.85249999999996,Medium
ORD0157,"(16.150712, 81.29193)","(21.834046, 82.035418)",7.87,Cloudy,High,5,Low,Night,Bike,3.8,3.7,21.7,1070.91,69.6,116.92819999999999,106.94999999999999,98.4073,42.69475,15.049100000000001,692.855,476979,77.24919499999999,"(16.150712, 81.29193)",2024,0.0014525901559607447,322.2855,Low
ORD0158,"(20.197718, 80.603484)","(15.466033, 78.324377)",9.88,Sunny,Low,9,Low,Afternoon,Bike,3.0,4.3,22.48,1625.35,16.91,145.267,113.80000000000001,96.7355,55.525600000000004,20.749499999999998,1010.275,193210,89.150225,"(20.197718, 80.603484)",2024,0.005228896019874748,355.8025,Low
ORD0159,"(19.537173, 87.663414)","(15.946469, 85.2729)",14.12,Snowy,High,8,Low,Afternoon,Bike,4.5,4.2,95.64,1904.56,8.01,294.51120000000003,149.2,117.6218,337.6092,38.1736,1234.6799999999998,70669,151.10607000000002,"(19.537173, 87.663414)",2024,0.017471309909578455,561.333,High
ORD0160,"(20.28457, 82.704094)","(18.180192, 79.767254)",23.79,Sunny,Low,6,Low,Night,Bicycle,3.5,4.7,26.47,209.14,15.7,234.20779999999996,191.54999999999998,109.2842,157.43032499999998,7.385400000000001,580.3699999999999,182819,127.91912999999997,"(20.28457, 82.704094)",2024,0.0031745606310066236,535.0419999999999,High
ORD0161,"(12.791817, 84.30232)","(20.556468, 86.535114)",10.11,Snowy,High,3,Medium,Evening,Bicycle,3.3,3.0,60.19,132.04,61.24,173.8058,107.55,75.0212,152.130225,13.3584,268.21999999999997,309842,90.24828000000001,"(12.791817, 84.30232)",2024,0.0008656670173830532,356.37699999999995,Low
ORD0162,"(16.545755, 80.744197)","(21.856855, 83.395049)",6.85,Rainy,Low,3,Medium,Evening,Bicycle,3.8,4.7,109.1,1851.63,37.43,255.4826,109.85,101.66390000000001,186.83374999999998,40.3363,1062.815,384863,129.998885,"(16.545755, 80.744197)",2024,0.0027615411198270556,466.99649999999997,Medium
ORD0163,"(13.496815, 86.400216)","(16.454118, 87.057465)",23.94,Cloudy,Low,5,High,Morning,Bicycle,4.8,4.6,32.93,652.51,37.78,253.9652,204.5,134.2253,197.08605,13.1111,805.0550000000001,401341,142.467795,"(13.496815, 86.400216)",2024,0.0020059126777478503,592.6904999999999,High
ORD0164,"(13.143056, 78.21158)","(14.303098, 87.047958)",21.24,Cloudy,High,3,Low,Evening,Bike,3.6,3.8,39.18,1242.95,48.07,253.549,172.6,146.2835,208.04579999999999,20.265500000000003,1046.275,188925,140.633425,"(13.143056, 78.21158)",2024,0.005538044197432844,572.4325,High
ORD0165,"(21.434125, 85.575853)","(18.373542, 78.178511)",8.22,Rainy,Medium,6,High,Afternoon,Car,2.7,4.5,103.35,1761.34,25.77,256.0118,104.1,98.6052,212.38425,38.2834,1045.07,151135,127.72767999999999,"(21.434125, 85.575853)",2024,0.00691481126145499,458.717,Medium
ORD0166,"(12.166759, 84.946467)","(18.906284, 81.043957)",8.54,Snowy,Medium,5,Medium,Evening,Car,2.5,2.9,78.69,568.86,85.97,197.73219999999998,90.89999999999999,94.21079999999999,168.00314999999998,21.4266,455.23,238376,100.20191999999999,"(12.166759, 84.946467)",2024,0.0019097140651743465,382.84299999999996,Medium
ORD0167,"(18.298413, 81.48559)","(21.239981, 80.410354)",8.87,Sunny,Low,5,High,Evening,Car,3.4,4.0,22.35,133.77,39.52,107.1604,110.35,59.2531,49.561125,5.8077000000000005,244.28499999999997,258257,65.429165,"(18.298413, 81.48559)",2024,0.0009458988526932473,276.7635,Low
ORD0168,"(20.093991, 77.557169)","(15.361076, 77.773152)",1.79,Sunny,Low,2,Low,Night,Bike,3.4,3.2,67.91,1978.19,50.22,155.74880000000002,68.55000000000001,91.6157,30.389725,33.3639,1024.895,59727,87.52255500000001,"(20.093991, 77.557169)",2024,0.017159659785356707,315.91450000000003,Low
ORD0169,"(12.184481, 78.571935)","(15.448233, 87.322424)",23.24,Snowy,Low,8,High,Morning,Bike,3.8,3.5,40.05,936.12,4.82,264.7174,182.2,123.4536,232.69049999999996,17.3712,932.8599999999999,431658,141.32173999999998,"(12.184481, 78.571935)",2024,0.002161109026127165,570.371,High
ORD0170,"(18.598996, 86.776024)","(21.6533, 87.095368)",4.33,Rainy,Low,3,High,Afternoon,Car,3.5,4.5,69.78,1275.58,12.8,164.8216,92.65,61.987399999999994,75.53685,26.7118,724.39,378835,87.95930999999999,"(18.598996, 86.776024)",2024,0.0019121517283249964,319.45899999999995,Low
ORD0171,"(12.677288, 78.720236)","(13.002898, 83.304578)",1.99,Snowy,High,5,High,Afternoon,Bike,3.1,3.1,114.28,1631.32,61.65,219.9664,65.75,87.7246,56.8543,39.169200000000004,855.4599999999999,186315,107.96629,"(12.677288, 78.720236)",2024,0.0045914714327885565,373.44100000000003,Low
ORD0172,"(15.377983, 79.255275)","(21.49081, 77.574597)",13.12,Sunny,Low,6,Medium,Evening,Bicycle,3.6,2.6,74.41,1255.25,34.79,241.67999999999998,122.39999999999999,107.5325,244.06479999999996,27.4345,890.025,355770,124.08767499999999,"(15.377983, 79.255275)",2024,0.002501686482840037,471.61249999999995,Medium
